cycle,state,pollster,samplesize,candidate_name,Candidateidentifier,daysLeft,numberSupport,Democrat,Republican,Percentage.of.Vote.won.x,pvi,experienced
2018,Ohio,SurveyMonkey,1995,Sherrod Brown,2018OHBrown,-247,997.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,SurveyMonkey,1995,Jim Renacci,2018OHRenacci,-247,897.0,0,1,46.6,-4.171365879,1.0
2018,Pennsylvania,SurveyMonkey,2165,Robert P. Casey Jr.,2018PACasey,-247,1125.0,1,0,55.7,0.390350973,1.0
2018,Pennsylvania,SurveyMonkey,2165,Lou Barletta,2018PABarletta,-247,930.0,0,1,42.6,0.390350973,1.0
2018,Missouri,SurveyMonkey,1938,Claire McCaskill,2018MOMcCaskill,-247,852.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,SurveyMonkey,1938,Josh Hawley,2018MOHawley,-247,1007.0,0,1,51.4,-6.881433406,1.0
2018,Florida,SurveyMonkey,1806,Bill Nelson,2018FLNelson,-247,957.0,1,0,49.9,-1.790610365,1.0
2018,Florida,SurveyMonkey,1806,Rick Scott,2018FLScott,-247,776.0,0,1,50.1,-1.790610365,1.0
2018,Virginia,Christopher Newport University,1562,Tim Kaine,2018VAKaine,-252,874.0,1,0,57.1,0.7271012379999999,1.0
2018,Virginia,Christopher Newport University,1562,Corey Stewart,2018VAStewart,-252,499.0,0,1,41.1,0.7271012379999999,1.0
2018,Florida,Quinnipiac University,1156,Bill Nelson,2018FLNelson,-254,531.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Quinnipiac University,1156,Rick Scott,2018FLScott,-254,485.0,0,1,50.1,-1.790610365,1.0
2018,Florida,Florida Atlantic University,800,Bill Nelson,2018FLNelson,-255,320.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Florida Atlantic University,800,Rick Scott,2018FLScott,-255,304.0,0,1,50.1,-1.790610365,1.0
2018,North Dakota,Gravis Marketing,385,Heidi Heitkamp,2018NDHeitkamp,-256,165.0,1,0,45.5,-15.10961444,1.0
2018,North Dakota,Gravis Marketing,385,Kevin Cramer,2018NDCramer,-256,154.0,0,1,55.5,-15.10961444,1.0
2018,Florida,Saint Leo University,500,Bill Nelson,2018FLNelson,-256,176.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Saint Leo University,500,Rick Scott,2018FLScott,-256,208.0,0,1,50.1,-1.790610365,1.0
2018,Florida,Gravis Marketing,1978,Bill Nelson,2018FLNelson,-262,870.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Gravis Marketing,1978,Rick Scott,2018FLScott,-262,791.0,0,1,50.1,-1.790610365,1.0
2018,Florida,Florida Atlantic University,750,Bill Nelson,2018FLNelson,-276,255.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Florida Atlantic University,750,Rick Scott,2018FLScott,-276,330.0,0,1,50.1,-1.790610365,1.0
2018,Florida,University of North Florida,429,Bill Nelson,2018FLNelson,-276,205.0,1,0,49.9,-1.790610365,1.0
2018,Florida,University of North Florida,429,Rick Scott,2018FLScott,-276,180.0,0,1,50.1,-1.790610365,1.0
2018,Florida,Mason-Dixon Polling & Strategy,625,Bill Nelson,2018FLNelson,-279,281.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Mason-Dixon Polling & Strategy,625,Rick Scott,2018FLScott,-279,275.0,0,1,50.1,-1.790610365,1.0
2018,Tennessee,Triton Polling & Research,1003,Phil Bredesen,2018TNBredesen,-287,398.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,Triton Polling & Research,1003,Marsha Blackburn,2018TNBlackburn,-287,508.0,0,1,54.7,-14.12184488,1.0
2018,Michigan,Glengariff Group,600,Debbie Stabenow,2018MIStabenow,-292,306.0,1,0,52.3,0.110617903,1.0
2018,Michigan,Glengariff Group,600,John James,2018MIJames,-292,180.0,0,1,45.8,0.110617903,0.0
2018,Utah,Dan Jones & Associates,803,Jenny Wilson,2018UTWilson,-293,152.0,1,0,30.9,-16.22280025,1.0
2018,Utah,Dan Jones & Associates,803,Mitt Romney,2018UTRomney,-293,513.0,0,1,62.6,-16.22280025,1.0
2018,Florida,Dixie Strategies,785,Bill Nelson,2018FLNelson,-301,297.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Dixie Strategies,785,Rick Scott,2018FLScott,-301,275.0,0,1,50.1,-1.790610365,1.0
2018,Missouri,Remington Research Group,1122,Claire McCaskill,2018MOMcCaskill,-307,504.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Remington Research Group,1122,Josh Hawley,2018MOHawley,-307,549.0,0,1,51.4,-6.881433406,1.0
2018,Florida,Gravis Marketing,5778,Bill Nelson,2018FLNelson,-318,2542.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Gravis Marketing,5778,Rick Scott,2018FLScott,-318,2253.0,0,1,50.1,-1.790610365,1.0
2018,Tennessee,Gravis Marketing,563,Phil Bredesen,2018TNBredesen,-330,236.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,Gravis Marketing,563,Marsha Blackburn,2018TNBlackburn,-330,225.0,0,1,54.7,-14.12184488,1.0
2018,Florida,Saint Leo University,500,Bill Nelson,2018FLNelson,-348,158.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Saint Leo University,500,Rick Scott,2018FLScott,-348,209.0,0,1,50.1,-1.790610365,1.0
2018,Utah,Dan Jones & Associates,600,Jenny Wilson,2018UTWilson,-351,126.0,1,0,30.9,-16.22280025,1.0
2018,Utah,Dan Jones & Associates,600,Mitt Romney,2018UTRomney,-351,432.0,0,1,62.6,-16.22280025,1.0
2018,Massachusetts,MassINC Polling Group,503,Elizabeth Warren,2018MAWarren,-360,291.0,1,0,60.4,10.77644895,1.0
2018,Massachusetts,MassINC Polling Group,503,Geoff Diehl,2018MADiehl,-360,160.0,0,1,36.2,10.77644895,1.0
2018,Arizona,OH Predictive Insights,600,Kyrsten Sinema,2018AZSinema,-363,276.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,OH Predictive Insights,600,Martha McSally,2018AZMcSally,-363,270.0,0,1,47.6,-4.106799945,1.0
2018,Missouri,Remington Research Group,965,Claire McCaskill,2018MOMcCaskill,-391,434.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Remington Research Group,965,Josh Hawley,2018MOHawley,-391,463.0,0,1,51.4,-6.881433406,1.0
2018,West Virginia,Zogby Interactive/JZ Analytics,320,"Joe Manchin, III",2018WVManchin,-403,144.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Zogby Interactive/JZ Analytics,320,Patrick Morrisey,2018WVMorrisey,-403,121.0,0,1,46.3,-13.38955503,1.0
2018,Virginia,University of Mary Washington,562,Tim Kaine,2018VAKaine,-421,303.0,1,0,57.1,0.7271012379999999,1.0
2018,Virginia,University of Mary Washington,562,Corey Stewart,2018VAStewart,-421,219.0,0,1,41.1,0.7271012379999999,1.0
2018,Utah,Dan Jones & Associates,608,Jenny Wilson,2018UTWilson,-428,158.0,1,0,30.9,-16.22280025,1.0
2018,Utah,Dan Jones & Associates,608,Mitt Romney,2018UTRomney,-428,389.0,0,1,62.6,-16.22280025,1.0
2018,West Virginia,Research America Inc.,400,"Joe Manchin, III",2018WVManchin,-444,204.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Research America Inc.,400,Patrick Morrisey,2018WVMorrisey,-444,148.0,0,1,46.3,-13.38955503,1.0
2018,Missouri,Remington Research Group,922,Claire McCaskill,2018MOMcCaskill,-446,414.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Remington Research Group,922,Josh Hawley,2018MOHawley,-446,461.0,0,1,51.4,-6.881433406,1.0
2018,Missouri,Remington Research Group,928,Claire McCaskill,2018MOMcCaskill,-487,408.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Remington Research Group,928,Josh Hawley,2018MOHawley,-487,464.0,0,1,51.4,-6.881433406,1.0
2018,Nevada,Public Policy Polling,648,Jacky Rosen,2018NVRosen,-500,272.0,1,0,50.4,0.039999588,1.0
2018,Nevada,Public Policy Polling,648,Dean Heller,2018NVHeller,-500,265.0,0,1,45.4,0.039999588,1.0
2018,Massachusetts,MassINC Polling Group,504,Elizabeth Warren,2018MAWarren,-503,302.0,1,0,60.4,10.77644895,1.0
2018,Massachusetts,MassINC Polling Group,504,Geoff Diehl,2018MADiehl,-503,146.0,0,1,36.2,10.77644895,1.0
2018,Texas,Texas Lyceum,1000,Beto O'Rourke,2018TXO'Rourke,-577,300.0,1,0,48.3,-7.023984994,1.0
2018,Texas,Texas Lyceum,1000,Ted Cruz,2018TXCruz,-577,300.0,0,1,50.9,-7.023984994,1.0
2018,West Virginia,Harper Polling,500,"Joe Manchin, III",2018WVManchin,-720,285.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Harper Polling,500,Patrick Morrisey,2018WVMorrisey,-720,175.0,0,1,46.3,-13.38955503,1.0
2018,Hawaii,NA,1,Mazie Hirono,2018HIHirono,1,0.0,1,0,71.2,18.04,1.0
2018,Hawaii,NA,1,Ron Curtis,2018HICurtis,1,0.0,0,1,28.8,18.04,0.0
2018,Nebraska,NA,1,Deb Fischer,2018NEFischer,1,0.0,0,1,57.7,-14.06,1.0
2018,Nebraska,NA,1,Jane Raybould,2018NERaybould,1,0.0,1,0,38.62,-14.06,1.0
2018,MinnesotaS,NA,1,Tina Smith,2018MNSmith,1,0.0,1,0,53.0,1.975,1.0
2018,MinnesotaS,NA,1,Karin Housley,2018MNHousley,1,0.0,0,1,42.4,1.975,1.0
2018,MississippiS,NA,1,Mike Espy,2018MSEspy,1,0.0,1,0,46.4,-7.7676,0.0
2018,MississippiS,NA,1,Cindy Hyde-Smith,2018MSSmith,1,0.0,0,1,53.6,-7.7676,1.0
